Maak nog korrekte opskrifte hier
2020-08-23 17:59:51.284462,230.8 50.0 230.8 50.0 0230 0140 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:00:21.828108,230.9 49.9 230.9 49.9 0230 0143 004 419 52.00 000 100 0051 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:00:52.371752,231.3 49.9 231.3 49.9 0231 0143 004 418 51.90 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:01:22.915393,231.1 50.1 231.1 50.1 0230 0143 004 418 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:01:53.459026,231.1 50.0 231.1 50.0 0231 0143 004 419 52.00 000 100 0049 0000 000.0 00.00 00000 00010101 00 00 00000 110
2020-08-23 18:02:24.002656,230.8 50.0 230.8 50.0 0230 0144 004 418 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:02:54.546278,230.9 50.0 230.9 50.0 0231 0140 004 418 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:03:25.089901,231.1 49.9 231.1 49.9 0231 0141 004 419 52.00 000 100 0047 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:03:55.625521,230.7 49.8 230.7 49.8 0230 0142 004 419 52.10 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:04:26.161130,230.9 49.8 230.9 49.8 0230 0142 004 419 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:04:56.696743,230.8 49.8 230.8 49.8 0230 0145 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:05:27.232350,230.8 49.8 230.8 49.8 0230 0144 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:05:57.767958,230.8 49.8 230.8 49.8 0230 0149 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:06:28.303561,230.5 49.8 230.5 49.8 0230 0150 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:06:58.839137,230.2 49.8 230.2 49.8 0230 0148 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:07:29.382938,230.3 49.8 230.3 49.8 0230 0148 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:07:59.926437,230.8 49.8 230.8 49.8 0230 0150 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:08:30.461955,230.8 49.8 230.8 49.8 0230 0148 004 418 52.00 000 100 0051 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:09:00.997608,230.3 49.8 230.3 49.8 0230 0150 004 418 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:09:31.533136,231.3 49.9 231.3 49.9 0230 0156 004 418 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:10:02.076722,231.1 49.9 231.1 49.9 0230 0149 004 418 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:10:32.612385,231.0 49.9 231.0 49.9 0231 0150 004 418 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:11:03.147967,231.1 50.0 231.1 50.0 0231 0147 004 418 52.00 000 100 0047 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:11:33.683483,231.1 49.9 231.1 49.9 0231 0150 004 419 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:12:04.219066,231.5 50.0 231.5 50.0 0231 0150 004 419 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:12:34.762730,230.0 49.9 230.0 49.9 0230 0153 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:13:05.282299,230.7 49.8 230.7 49.8 0231 0151 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:13:35.825881,230.8 49.8 230.8 49.8 0230 0152 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:14:06.369453,231.0 49.8 231.0 49.8 0230 0153 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:14:36.912964,230.7 49.8 230.7 49.8 0230 0150 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:15:07.456537,230.8 49.8 230.8 49.8 0230 0151 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:15:38.000110,230.7 49.9 230.7 49.9 0230 0148 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:16:08.536844,230.6 49.9 230.6 49.9 0253 0153 005 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:16:39.083989,231.1 49.9 231.1 49.9 0231 0154 004 418 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:17:09.630960,231.3 50.0 231.3 50.0 0231 0153 004 418 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:17:40.169753,231.0 50.0 231.0 50.0 0231 0155 004 418 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:18:10.716367,231.2 50.0 231.2 50.0 0231 0151 004 418 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:18:41.254840,231.1 49.9 231.1 49.9 0231 0154 004 418 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:19:11.769163,231.4 49.9 231.4 49.9 0231 0155 004 419 52.00 000 100 0047 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:19:42.307355,230.6 49.8 230.6 49.8 0230 0154 004 418 52.10 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:20:12.853462,231.3 49.8 231.3 49.8 0231 0152 004 419 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:20:43.391356,230.7 49.9 230.7 49.9 0230 0150 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:21:13.929187,231.5 50.0 231.5 50.0 0231 0154 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:21:44.458886,231.8 49.9 231.8 49.9 0231 0150 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:22:15.004519,231.1 49.9 231.1 49.9 0231 0153 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:22:45.550122,231.2 49.8 231.2 49.8 0231 0150 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:23:16.087556,231.1 49.8 231.1 49.8 0231 0153 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:23:46.632855,231.1 49.8 231.1 49.8 0231 0153 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:24:17.178104,231.2 49.8 231.2 49.8 0231 0156 004 418 52.00 000 100 0051 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:24:47.683321,230.5 49.8 230.5 49.8 0230 0151 004 418 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:25:18.220420,230.7 49.8 230.7 49.8 0231 0153 004 418 52.10 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:25:48.765488,230.3 49.8 230.3 49.8 0230 0153 004 418 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:26:19.302481,231.7 49.8 231.7 49.8 0231 0151 004 418 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:26:49.847412,231.6 49.8 231.6 49.8 0231 0151 004 418 52.00 000 100 0047 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:27:20.392371,231.4 49.9 231.4 49.9 0231 0147 004 419 52.10 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:27:50.937138,231.4 50.0 231.4 50.0 0231 0152 004 419 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:28:21.473888,231.7 50.1 231.7 50.1 0231 0152 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:28:52.018745,232.3 50.0 232.3 50.0 0232 0154 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:29:22.555405,231.5 50.0 231.5 50.0 0231 0151 004 419 52.10 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:29:53.100055,231.8 49.9 231.8 49.9 0254 0155 005 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:30:23.612589,231.4 49.8 231.4 49.8 0231 0150 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:30:54.157162,230.9 49.8 230.9 49.8 0230 0152 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:31:24.693792,231.4 49.8 231.4 49.8 0231 0153 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:31:55.238279,231.4 49.9 231.4 49.9 0231 0152 004 418 52.10 000 100 0051 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:32:25.766681,231.4 49.9 231.4 49.9 0231 0150 004 418 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:32:56.311124,231.4 49.9 231.4 49.9 0231 0152 004 418 52.10 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:33:26.855543,231.6 50.1 231.6 50.1 0231 0151 004 418 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:33:57.399940,231.8 50.1 231.8 50.1 0232 0153 004 418 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:34:27.944309,231.8 50.0 231.8 50.0 0231 0153 004 418 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:34:58.480663,232.0 50.0 232.0 50.0 0231 0165 004 419 52.00 000 100 0047 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:35:29.024978,231.6 50.0 231.6 50.0 0231 0152 004 419 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:35:59.569284,231.9 49.9 231.9 49.9 0231 0150 004 419 52.10 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:36:30.105570,231.5 50.0 231.5 50.0 0231 0153 004 419 51.90 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:37:00.649837,232.0 49.9 232.0 49.9 0231 0151 004 419 52.10 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
